lat,lon,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,plot,loss
40.085,116.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.085,116.175,0.001281514,0.000464217,-0.00011645,-1.70E-05,-1.69E-21,1.69E-20,-0.0001539,7.91E-05,0.003931838,-0.017855659,0.040524045,0.085954287,-0.041346968,0.135008545,-0.047951078,0.215240837,0.018161241,0.044580797,0.098778923,0.252384781,0.178515748,-0.032885153,0.267400908,0.333404656,0.511660152,0.179753146,-0.000572606,0.215967014,0.221491382,,1.359545922
40.085,116.185,0,0,0,0,0,0,5.29E-23,-4.24E-22,-7.62E-21,-3.39E-21,-6.10E-20,0.000682465,-0.00466562,0.014007921,-0.02839169,0.08876672,0.060970156,0.070660556,8.67E-19,2.17E-19,-1.08E-19,-0.0001539,7.91E-05,0.003931838,-0.018609742,0.045687482,0.06848951,0.004106152,-0.011400634,,2.551831852
40.085,116.195,0.016363515,0.010745596,-0.002184418,-0.000524007,-1.70E-05,-0.0001539,-0.003614483,0.007155315,0.051544763,-0.253499632,0.644469605,3.117155061,1.469917686,0.407617416,0.036817037,2.148799157,4.947012283,3.642335567,1.411811803,1.128875947,0.389158686,1.829562352,2.887818113,1.895722898,2.012570434,1.633074803,0.893724481,0.228821557,-0.082986384,,0.513529921
40.085,116.205,-0.004553775,-0.000177519,0.000174968,-1.69E-21,3.39E-21,-4.07E-20,-2.71E-20,0.001585696,-0.013297799,0.053581916,-0.152738855,0.457100946,0.265456277,-0.030704012,0.086423989,-0.036108556,0.342729683,0.416820877,0.205326804,0.038863119,-0.073958472,0.210206047,0.122360441,0.305941997,0.370605717,0.156893263,0.001570161,-0.003357954,0.005053268,,1.392991987
40.085,116.215,0.000539521,-0.00011645,-1.70E-05,0,2.12E-21,-6.78E-21,3.39E-21,-0.0001539,7.91E-05,0.004614303,-0.022367378,0.054298945,0.052344949,0.078913154,0.104701112,0.060662356,0.070664896,0.008625262,-0.03811783,0.085237866,0.166066223,0.135357572,0.086482994,0.3788784,0.128725714,0.260204907,0.100996322,-0.000710604,0.01679735,,1.754425417
40.085,116.225,-0.006911737,-0.001345808,0.000272406,0,3.39E-21,-5.42E-20,4.34E-19,0.002468755,-0.030395235,0.156479175,-0.504336553,1.426516476,1.173575596,-0.008920856,0.018736559,-0.037323552,0.35573984,0.169036821,-0.016168371,0.103030485,0.041571671,-0.092207918,0.276079248,0.10683375,0.313970728,0.413910738,0.073661532,-0.010510534,0.020158734,,0.638825131
40.085,116.235,0.095467023,0.062311275,-0.009448049,0.007514091,-0.006533059,0.0134671,-0.02657975,0.073945206,0.106857651,-0.145114606,0.981675203,3.758515853,8.583140903,2.868636989,0.596617511,0.348853156,1.274572018,1.712274002,1.62876414,0.621326103,0.378686227,0.489777908,1.203895842,1.256155342,1.018062037,0.61953235,0.398322521,0.03620355,-0.07260601,,0.500785477
40.085,116.245,-0.003694882,0.000491075,0.000150608,0,-8.47E-21,6.78E-21,4.07E-20,0.001364931,-0.005611113,0.005145102,0.005604634,0.05658608,0.542384795,0.144570523,0.076324873,0.60054876,0.499807314,0.239856496,0.418089781,0.027001382,0.270485895,0.297317458,0.162016162,0.28484417,0.343629444,0.070545121,0.000228938,0.001094863,-0.004887333,,1.415131887
40.085,116.255,-0.002390926,0.010995681,-0.002492113,-0.000148532,5.83E-05,0.000528565,-0.005242442,0.015001557,0.000683847,-0.068520261,0.635605461,4.645185922,4.7992785,1.413406509,0.542673134,0.654743,0.740131046,0.619846958,1.244149736,0.630744437,0.964139558,1.067546162,1.934922123,2.03806032,2.073132114,1.810396031,1.316425706,0.562426973,0.057299559,,0.524788729
40.085,116.265,-0.000382262,0.000246794,-5.07E-05,-1.70E-05,0,2.37E-20,-0.0001539,0.00067455,-0.002427839,0.012754844,-0.057868227,0.375048735,0.831763391,0.574030437,0.750932896,-0.404133742,5.576972034,3.241244205,1.014320435,0.21278322,1.001795362,1.901224418,4.689932038,1.871705316,0.968634853,0.503433433,0.449776278,0.044288628,-0.104262555,,0.580517284
40.085,116.275,-0.02492455,0.060843226,0.047423185,0.019437434,0.223303306,-0.016389136,0.108515875,0.008602291,0.023352618,-0.075395535,0.311109888,-0.074349457,8.543892155,5.866211067,0.953049393,0.612803209,7.092922141,4.278094493,1.442501358,1.417474687,2.612729914,1.885631074,7.026524336,4.393207242,2.610837543,1.613704305,1.361011254,0.892419814,0.6099039,,0.408953615
40.085,116.285,0.146364512,0.09893961,-0.065786235,0.0684447,0.396335996,0.041285865,-0.017290902,0.059122291,0.205377004,-0.230744045,0.626313453,2.959072253,9.928666008,4.861798566,1.791358591,1.100449027,4.441229458,3.478391773,2.082525173,2.175233734,2.398707682,6.643365443,22.93584201,28.58175435,16.78117786,7.608736462,4.036980302,1.809097464,0.253018093,,0.17539796
40.085,116.295,0.118976602,0.255205387,0.036931603,0.170879992,0.423034833,0.156730682,0.051375673,0.271844007,0.148189942,-0.465486647,1.4337363,3.340647422,9.449694004,6.667777496,3.672803766,1.279417869,6.424445031,3.172296416,4.343887813,2.577139609,6.429985432,5.648119247,11.34387139,9.605736487,5.223043833,6.393950719,5.210462694,1.110419577,-0.395737496,,0.299441013
40.085,116.305,0.00474919,0.181411845,-0.022584364,0.121058672,0.436685209,0.098140781,0.008946272,0.201891727,-0.070669896,0.24310531,0.240805452,3.198363043,4.330224513,3.829048767,3.100972476,4.730145603,6.711739785,4.704197643,2.944437451,5.347971798,3.566935595,3.990987338,5.465429256,6.317013403,4.169940567,3.351884783,3.679347771,1.272859227,-0.327381129,,0.523547103
40.085,116.315,-0.017674149,-0.011870744,0.017777509,0.114726747,0.151242601,0.124221586,0.013789842,0.017592265,-0.129596501,0.699132796,-0.443006081,6.122080911,3.367716948,1.561854103,2.226815423,2.114185521,3.531939772,6.078728913,3.445931238,3.152817824,3.383754099,3.740539401,5.39890321,4.836881115,3.917290435,3.432579199,2.365631037,0.784975486,0.216515837,,0.529145955
40.085,116.325,-0.013785665,-0.012448265,0.020376532,0.114325273,0.151116352,0.123077421,0.018585617,0.008084134,-0.076775058,0.375592916,0.795659971,7.005890177,9.539982836,7.879317216,3.532082986,3.766368447,4.144689862,2.806058641,3.569786399,3.517790753,3.366075358,5.796616335,17.00214091,18.46564072,8.668831059,4.624610109,2.05269104,1.025769207,0.550496463,,0.263544884
40.085,116.335,0.063361633,0.070764064,-0.009928135,0.060845524,0.041581262,0.076773519,-0.04134158,0.113004224,0.019403345,0.043759767,2.534732114,28.67061867,28.58631758,8.143313259,2.862683072,1.911700091,2.321349556,1.930702999,2.828242063,1.507115879,2.064262886,3.214768432,3.365395115,9.145001034,9.406592638,6.768533965,5.232806085,1.897787559,0.160155861,,0.202663878
40.085,116.345,0.22626875,0.089564866,0.046185667,0.156091084,-0.021426852,0.201236502,-0.02861195,0.158391247,0.166910359,0.193429732,-0.008188325,6.158380953,12.58385382,7.168023596,2.435361659,2.386317593,2.891926668,3.298184053,2.987835713,2.658826766,4.646174643,5.783821642,11.3898241,28.51773801,17.92859942,12.09525873,7.757102146,4.322196994,1.769253028,,0.260182779
40.085,116.355,-0.145566591,0.002389985,0.00671936,-0.000515915,-9.45E-05,-0.000856536,0.001638353,0.050532983,-0.355947885,1.208016805,-0.852126096,20.60800065,12.36349329,2.997072558,0.642095677,1.696015214,1.020163828,1.624024616,1.720008024,0.646621946,0.995052875,1.756677196,4.160364895,3.367662092,3.406298551,4.062270745,1.505363185,0.60546517,0.838069822,,0.24836457
40.085,116.365,-0.437083896,0.037156557,0.088573436,0.101123602,0.033727901,0.116117679,0.051798666,0.210420195,-1.085375097,3.599629105,-5.816563403,53.63953194,37.18799843,4.649376567,0.899439309,1.459240863,0.866538943,2.227389923,2.132220289,1.666849471,1.131006249,3.470869569,3.788712502,7.639050766,6.583240852,4.938930402,2.763445725,1.203972063,0.831697846,,0.115615216
40.085,116.375,-0.047029012,0.100235308,0.146948534,0.152178703,0.214352989,0.142114739,0.169345152,0.102226784,-0.072397607,0.180131925,0.551937257,1.405865913,8.964720452,1.392075431,0.466205709,0.538911313,0.331898169,1.300924863,1.246032981,1.170732108,0.454338781,0.880261173,2.03555954,3.834971628,4.359311431,4.803939992,4.140957946,2.091157351,0.694031578,,0.455451994
40.085,116.385,-0.004352132,0.035140024,0.056909084,0.043564852,-0.00665612,0.050112907,0.043807235,0.062263081,-0.100751658,0.603134537,1.677992665,9.414592228,5.001958778,1.547907374,0.189335236,0.420032575,0.258103513,0.37966872,0.691984016,0.501590164,0.671050937,-0.244166031,1.099664294,1.066899495,1.886868458,1.409645297,1.139501006,0.517490437,-0.00548309,,0.275731555
40.085,116.395,0.057568842,-0.001522504,-0.002053514,0.000326256,3.17E-05,0.00028763,0.000836517,-0.025352529,0.172027171,-0.694192082,4.394563945,15.3168758,3.392368018,1.074563336,0.126271887,0.467292807,0.160828493,0.257238386,0.30257024,0.144889002,0.234978754,0.075252101,1.052239202,1.966250403,1.159793416,0.823605871,0.953992361,0.437851679,0.142555801,,0.338594053
40.085,116.405,0.031198953,-0.010587986,0.008804227,0.060271624,0.040791346,0.070506656,-0.000422922,-0.006284803,0.066230552,-0.259656335,0.868223813,3.197448282,4.330571166,3.10936535,0.724349697,0.879825731,0.468163843,0.684310511,0.354360957,0.264141408,1.244510533,0.635608871,1.443040561,1.290408423,0.687513401,0.76128085,0.512344623,0.535539587,0.330362689,,0.533133817
40.085,116.415,0.234238468,0.073873701,0.041947393,0.044556487,-0.006103714,0.053416889,0.028330155,0.034394207,0.493547148,-1.596457043,9.857448877,17.5617891,3.773575551,1.318228418,1.091715132,2.190923509,2.662893756,2.105667507,2.279498214,1.910740933,1.55918369,7.60579304,4.350119841,4.09169331,2.987342942,5.039592564,2.322956397,0.985792125,1.051286449,,0.248274549
40.085,116.425,0.005772513,0.070855124,0.039576392,-0.009490144,0.000191291,-0.018538124,0.04556433,0.067592887,0.008067698,-0.021243518,0.098329303,0.236371618,0.192246651,0.570038983,0.022947927,0.019265124,-0.042438617,0.378640764,0.099505968,0.18613998,0.044887123,0.110251879,0.189917792,0.103171697,0.330331685,0.102316926,0.000730744,-0.00080121,-0.002777109,,1.490680395
40.085,116.435,0.02689809,-0.031665406,0.047949321,0.082744292,-0.049848046,0.107304844,0.017125252,-0.008778463,0.033855142,-0.103099791,0.337734331,2.478184799,1.058236801,0.829276993,0.47662104,0.920777524,0.877616168,1.0577923,0.897052214,0.551240156,0.815875331,1.388635056,1.86759289,3.775045138,3.160390816,2.758928008,2.146330106,0.853842827,0.056360091,,0.636975629
40.085,116.445,0.003488273,-0.001729211,9.88E-05,5.83E-05,-1.19E-20,6.10E-20,0.000528565,-0.003000804,0.00539129,-0.000997726,0.016465849,0.479910463,0.643861939,0.587694167,0.214448878,0.355018124,0.882913563,0.296452659,0.132840197,0.237536046,0.53662597,0.519001494,0.243800118,0.369313481,0.198171789,0.501074072,0.293155997,0.211840524,0.134395986,,1.079003866
40.085,116.455,0.098673302,-0.028337666,0.002094985,0.001104754,-9.77E-05,-7.48E-05,0.010748576,-0.060380583,0.16679737,-0.191564117,1.065939827,1.713441103,1.817494071,0.612909868,0.212770575,0.191437628,0.442114169,0.149486633,0.345555869,0.465836263,0.508149117,0.425932397,0.368870214,0.222172092,1.028220761,0.755895364,0.467504061,0.26335591,0.058184067,,0.746614904
40.085,116.465,0.001072779,0.000447236,-0.00011645,-1.70E-05,-1.69E-21,1.69E-20,-0.0001539,7.91E-05,0.003777938,-0.018612904,0.049046723,0.056582835,0.022747506,0.13041017,0.02507893,0.144886134,0.142021773,0.189001906,0.165809132,0.362920872,0.063658223,-0.083185179,0.259645453,0.10252934,-1.06E-06,4.85E-06,2.17E-05,-0.000246414,0.000888626,,1.963762389
40.085,116.475,-0.00336644,-1.90E-06,0.000133627,-8.47E-22,0,1.36E-20,8.13E-20,0.001211031,-0.008944319,0.03300047,-0.092283399,0.291360112,0.023268083,0.240461348,0.162852332,0.003160152,0.343018131,0.518119365,0.182313221,0.093268923,0.05825434,-0.109164828,0.558737377,0.110859985,0.111775176,0.576869165,0.135630328,-0.012516322,0.056189791,,1.330732042
40.085,116.485,0.001217029,-0.000308008,-5.09E-05,-2.12E-22,8.47E-22,-8.47E-21,0,-0.0004617,0.000612026,0.007442035,-0.032456964,0.056684078,0.437215642,0.092608448,0.215292153,0.027357064,0.014611266,-0.037143048,0.12161265,-0.012117354,0.091441191,0.031996822,0.351409721,0.335220903,0.015931298,2.19E-05,-1.61E-06,-0.000570273,0.003076151,,1.407364642
40.085,116.495,0.000303111,0.000288595,-7.51E-05,-1.70E-05,1.69E-21,-1.02E-20,-0.0001539,0.000453785,-0.000421641,0.004619283,-0.033695251,0.299465098,0.077913524,0.247177444,-0.039677326,0.677537531,0.0796763,0.009990192,-0.043267243,0.090761208,0.159030297,0.230957449,0.584327396,0.07967196,-8.20E-07,-1.72E-07,4.19E-05,-0.000164078,-0.000205762,,1.215718599
40.085,116.505,0,0,0,0,0,5.29E-23,-4.24E-22,-8.47E-22,-3.39E-21,2.03E-20,0.000682465,-0.003829255,0.009417081,-0.018394727,0.074827416,0.123318356,0.01986623,-0.018538124,0.045035765,0.070660556,1.73E-18,-8.67E-19,-1.08E-19,-5.42E-20,0,0,0,0,-7.27E-07,,2.812977273
40.085,116.515,-0.025950258,0.012764638,-0.001446439,-0.000386584,2.44E-05,0.000220765,-0.005130895,0.024271959,-0.052500238,0.092064187,0.601431652,1.286661402,0.266977197,0.03075892,0.130385904,0.138493104,0.366670969,0.339231308,0.192027307,0.204754164,0.071898382,0.431192084,0.111703815,0.433914069,0.64444475,0.239201631,0.189925388,0.032400225,-0.056102899,,0.981580981
40.085,116.525,0.00096873,-0.000157595,-3.40E-05,2.12E-22,1.69E-21,-3.39E-21,2.03E-20,-0.0003078,0.000840706,0.003198056,-0.023222227,0.061605059,0.235463721,0.038022896,0.120350178,0.066950682,0.243422515,0.166353744,-0.053856085,0.434310163,0.123822878,-0.004205102,0.041928987,0.21567627,0.285578411,0.213038657,0.168662676,0.091337255,-0.013194277,,1.756495488
40.085,116.535,-0.002665399,0.000967029,-4.09E-05,-3.40E-05,-3.39E-21,-2.03E-20,-0.0003078,0.001897836,-0.004610013,0.005373447,-0.017553121,0.484854484,0.399147823,0.648922451,0.416792974,0.713672834,0.524886099,1.328711257,0.837021427,0.290281435,0.615244906,0.968713148,3.193271648,1.452966917,0.659059415,0.7407502,0.616754926,0.111197511,0.003808123,,0.64986906
40.085,116.545,0.051763739,-0.004076514,-0.001228116,0.000197102,6.78E-20,-5.96E-19,0.00178629,-0.024297819,0.138592678,-0.500087185,1.512836378,0.587384775,3.308761884,3.466360792,0.58604808,1.446796873,2.056059794,1.831506853,0.731265003,0.208384979,1.183580245,2.573393243,2.133921173,1.225969353,0.316725927,0.178156342,0.214005677,0.160786383,0.002296843,,0.589956807
40.085,116.555,0.043652137,-0.008988242,-0.000692071,0.000216309,1.36E-20,1.08E-19,0.001960361,-0.020722928,0.067378049,-0.055423939,-0.097818934,2.446732397,7.077685332,1.330374108,0.375869376,0.842322047,1.470505549,0.954390401,1.386568321,1.179627425,1.632945306,3.343791215,2.807375359,3.220689769,1.613454625,0.53269329,0.077723448,0.07562854,0.111748498,,0.426917194
40.085,116.565,0.045499252,-0.014147112,0.016184502,0.114727206,0.151218242,0.124000822,0.015421375,-0.008429897,0.03786101,0.093053173,0.239283628,0.476554985,0.192950866,0.099679326,0.334087359,0.269626397,0.444829715,0.33324821,-0.025742815,0.232155268,1.375588744,1.168177104,0.523943834,0.920422227,0.82543106,0.64276501,0.327844899,0.479348199,0.617174742,,1.15455413
40.085,116.575,-0.001767806,-9.31E-05,5.83E-05,-6.35E-22,-8.47E-22,1.69E-21,3.39E-20,0.000528565,-0.0047404,0.017864979,-0.04223639,0.114684479,0.172057154,0.154033348,0.1779654,0.015934392,-3.90E-18,0.000682465,-0.00451172,0.013928801,-0.031641062,0.102793124,0.029863193,-0.032323528,0.107309041,0.015914772,-6.34E-05,0.000737459,-0.004075744,,2.059088566
40.085,116.585,0.040636128,-0.008816182,0.001084848,0.000460783,-8.07E-05,7.91E-05,0.003777938,-0.018459004,0.048967602,0.052122432,0.045035765,0.070660556,0.000682465,-0.00451172,0.013928801,-0.031948863,0.102951365,0.037726869,-0.069399776,0.197376373,0.157255503,-5.20E-18,-4.34E-19,-8.67E-19,-1.63E-19,0,0,-1.62E-06,9.50E-06,,1.966671647
40.085,116.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.085,116.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.085,116.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.085,116.625,0,0,0,0,0,-1.32E-23,1.06E-22,8.47E-22,-6.78E-21,3.39E-21,-0.0001539,0.001444051,-0.004409137,0.004653858,-0.00560337,0.256878554,0.120702369,0.056774918,0.100316708,-0.106476023,0.287447902,0.298576615,-1.04E-17,-3.47E-18,-2.17E-18,-2.17E-19,-3.07E-06,1.89E-05,2.75E-05,,1.500502234
40.085,116.635,5.83E-05,0,0,0,5.29E-23,-8.47E-22,8.47E-22,1.52E-20,-1.29E-19,0.000528565,-0.0050482,0.018397885,-0.039187894,0.099638068,0.204524421,0.439163857,0.455936501,0.274853995,-0.102837462,0.285521536,0.196901418,2.062650136,0.341674506,0.207372344,0.012730939,0.177693029,0.017595643,-0.007010252,0.026020061,,0.624441318
40.085,116.645,0,0,0,0,0,0,0,1.06E-22,-8.47E-22,-1.69E-21,-2.03E-20,4.07E-20,0.001364931,-0.00902344,0.027857602,-0.064647055,0.214301888,0.032027024,0.007863676,-0.037076248,0.089917629,0.141400232,0.003931838,-0.018538124,0.045054755,0.07045882,0.001041084,-0.002950571,0.00657389,,2.182789674
40.085,116.655,-9.21E-05,-1.70E-05,0,-1.32E-23,0,8.47E-22,-3.39E-21,-3.39E-21,-0.0001539,0.000299885,0.001089274,-0.006494188,0.014915845,0.151289485,0.691320976,0.407165654,0.357960396,0.748436944,0.13497557,0.511240119,0.794191798,0.949803804,0.201836524,0.1779654,0.015932917,1.19E-05,-2.48E-05,-0.000138165,0.001182434,,1.217291665
40.085,116.665,-0.045894395,0.005989905,0.002304104,-0.000582248,-8.49E-05,-0.000769501,0.000395602,0.01950529,-0.091929034,0.224445041,0.349521906,0.009194841,0.18510737,0.015824228,0.169630684,1.138235897,2.062655176,0.986099569,0.439218204,0.436123571,1.293194954,1.335518664,0.614394863,-0.037594904,0.555209864,0.591396395,0.196018043,0.013588475,-0.013314176,,0.917559819
40.085,116.675,0.005145572,-0.001966011,0.000115599,7.53E-05,3.39E-21,-6.78E-21,0.000682465,-0.003983155,0.010178667,-0.018974609,0.071583024,0.126699353,0.228798098,-0.077921358,0.277096644,0.067180004,0.579321328,1.035863273,0.203942491,0.105301989,0.475024572,0.485997323,0.309860317,0.380335788,0.090658463,-0.01899543,0.045257793,0.07076056,0.009932372,,1.238832457
40.085,116.685,-0.002209344,-0.000892382,0.000504512,-4.11E-05,-1.70E-05,-0.0001539,0.000761586,-0.000733782,-0.004530203,0.016644075,0.159273376,0.061049277,0.073976793,-0.017693077,0.056022716,0.015209405,0.132633362,0.411835385,0.145025414,0.245479166,0.020839753,-0.003937361,0.038225189,0.248404719,-0.019064251,0.152927943,0.084976131,0.000298173,0.006944606,,1.796459459
40.085,116.695,-0.005847808,0.000247135,0.000225913,-1.69E-21,3.39E-21,2.03E-20,-2.71E-19,0.002047396,-0.012852694,0.037649348,-0.084906336,0.291567764,0.162344788,-0.000440655,0.807345898,0.996581206,0.507694967,0.183388878,0.317084827,0.662919619,0.168672293,1.402606519,0.590111341,0.049089394,0.738853882,0.150078288,0.000322361,0.002739026,-0.019742866,,1.088614031
40.095,116.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.095,116.105,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29E-23,-4.24E-22,-8.47E-22,-1.02E-20,2.03E-20,0.000682465,-0.00451172,0.013928801,-0.032323528,0.107304844,0.015934392,-1.64E-07,6.41E-08,8.49E-06,-3.86E-05,-2.09E-05,,2.59038215
40.095,116.115,-0.003964284,0.000114554,0.000150608,-8.47E-22,-1.69E-21,-2.03E-20,4.07E-20,0.001364931,-0.00902344,0.027857602,-0.064647055,0.214609688,0.032397349,-0.003750134,0.013348919,-0.036932851,0.120017081,0.193899792,0.015934392,-0.0001539,-0.00022868,0.005455009,-0.019697888,0.035817118,0.096126544,0.355381699,0.034976719,-0.012294488,0.044411339,,1.960435057
40.095,116.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.095,116.135,-0.001888501,-0.000867642,0.00024224,4.13E-05,1.19E-20,-3.39E-20,0.000374665,-0.000566487,-0.004437137,0.017524985,-0.019183675,0.85682203,0.346251703,0.014808659,0.028443458,0.513711277,0.500165958,0.104074037,0.270754041,0.179255329,0.412370546,0.736841025,0.613822317,0.93625649,1.129016405,1.584147487,0.916274896,0.133487968,-0.003129527,,0.975966717
40.095,116.145,0.001503057,0.001432947,-0.000274045,-5.09E-05,-1.52E-20,6.78E-20,-0.0004617,0.000919826,0.007129894,-0.041760351,0.107697954,0.295740246,0.082692833,-0.005065869,0.421593548,0.22494319,0.266787986,-0.025779422,0.361437966,0.165608247,0.609190606,0.348078866,0.550245588,0.747568702,0.549430929,0.229306985,0.183455955,0.077508836,-0.013546908,,1.218600195
40.095,116.155,-0.00184289,0.000992043,-8.23E-05,-3.40E-05,0,6.78E-21,-0.0003078,0.001523171,-0.001621464,-0.00845272,0.035363349,0.300055407,0.176897718,0.21140278,0.579477293,0.072993648,0.381364902,0.166505882,0.252187176,0.119422581,0.506231943,0.024768539,0.420716299,0.454326992,0.346262819,0.102341207,0.000721783,-0.001424035,0.000846363,,1.416746439
40.095,116.165,0,0,0,0,0,0,0,0,0,-1.32E-23,0,1.69E-21,-1.69E-21,1.69E-20,-0.0001539,7.91E-05,0.003931838,-0.017173193,0.035858425,0.098597278,-0.060715217,0.196071564,0.076904548,0.070660556,-7.27E-07,4.39E-06,4.89E-06,-0.000151989,0.000853978,,2.390791914
40.095,116.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
40.095,116.185,-0.003044449,-0.000312565,0.000463367,-5.81E-05,-1.70E-05,-0.0001539,0.000607686,2.78E-05,-0.00458152,0.007602152,0.190000151,0.188073905,0.238781656,0.086674068,0.003777938,-0.017776538,0.045138348,0.061539513,0.027323503,0.140514552,0.137176718,-0.000503543,0.041016024,0.159001202,0.372750554,0.140996454,0.001296516,-0.001852968,0.001404262,,2.093340278
40.095,116.195,0.140997331,-0.039454061,0.016963227,0.058850485,0.041466111,0.065994936,0.019447473,-0.068608626,0.214000585,-0.181215373,0.76432346,3.010729686,2.770115202,0.509184838,0.071551904,0.645424637,0.354309351,3.516055174,1.192610152,0.578088585,0.42007611,0.820675195,0.424798901,0.685985051,1.036235497,0.515271736,0.664603511,0.340870417,0.077997138,,0.578075017
40.095,116.205,-0.022408663,0.002836841,0.000919222,-0.000266862,-3.40E-05,-0.0003078,-0.00014956,0.010049142,-0.048724063,0.136021069,-0.000209044,0.791633147,1.577748475,0.525654482,0.132569056,-0.004015838,0.86291887,0.991523263,0.302480519,0.255517685,0.064367098,0.646539219,1.092500275,0.669472447,0.538244317,0.237921967,0.221432036,0.097108216,-0.038703044,,0.942929583
40.095,116.215,-0.028232068,0.006699006,0.00079394,-0.000494805,-5.09E-05,-0.0004617,-0.001080876,0.016086936,-0.056693922,0.128110602,0.15694321,3.142602566,1.732676643,1.028271186,0.783520113,0.184682489,1.223016056,0.897537562,0.541921576,0.492928931,0.224507295,1.837747555,2.23576605,1.613972493,1.680155443,2.553024192,0.661365358,0.029185725,0.269093495,,0.612522018
40.095,116.225,-0.002098592,4.03E-05,7.53E-05,-8.47E-22,-8.47E-22,-1.02E-20,-6.78E-21,0.000682465,-0.00466562,0.014007921,-0.026344294,0.07523156,0.104803955,-0.039624422,0.359955141,-0.028183493,0.252744842,0.24077854,0.369022719,0.102614199,0.368726844,0.817497435,0.452909768,0.606363679,0.890373088,0.577842083,0.021751221,-0.015919724,0.037651723,,1.369995433
40.095,116.235,0.002278989,0.000911453,-0.000232899,-3.40E-05,0,6.78E-21,-0.0003078,0.000158241,0.007709776,-0.037151028,0.096658449,0.109429532,0.082161527,-0.021428683,0.524920815,0.200446821,0.151129676,0.197929045,0.610329309,0.156910017,0.474122773,0.569776998,0.210937695,0.709515261,0.365125613,0.39225802,0.049576089,-0.009103804,0.045222789,,1.329656424
40.095,116.245,-0.009296763,0.00120621,0.000464217,-0.00011645,-1.70E-05,-0.0001539,7.91E-05,0.003931838,-0.018538124,0.044881864,0.070739676,0.003931838,-0.017855659,0.040524045,0.084589357,-0.032477428,0.10806643,0.016036975,-0.008592478,0.022890903,0.158836891,0.086385505,0.139883311,0.175361668,0.060987508,0.070472544,0.001022037,-0.003194112,0.008081119,,2.392812058
40.095,116.255,-0.002724856,0.005246282,-0.002041315,0.000115599,7.53E-05,0.000682465,-0.003983155,0.009496201,-0.013031094,0.043070614,0.225713975,-0.080517173,0.487297404,0.35792539,0.111524545,0.087792393,-0.066037262,0.407130019,0.29883042,0.168214521,0.079084519,0.419740876,0.221078031,0.488613026,0.298849475,0.544918032,0.240032248,0.01834964,0.005907952,,1.373843687
40.095,116.265,0.050694189,-0.01384128,2.06E-05,0.000476185,0,-1.63E-19,0.004315557,-0.031625955,0.099054811,-0.198274409,0.585205688,1.08369342,4.446907733,3.142222382,2.615191262,0.765686516,19.86111605,9.368558873,3.046460012,4.268127252,2.481933651,12.7913998,24.7065825,9.08919129,4.335532354,3.536888548,2.551645242,0.934026734,0.156151779,,0.256239459
40.095,116.275,0.242378969,0.092216883,-0.046130092,0.290150176,0.879163235,0.252708045,0.056518835,-0.029193522,0.660878172,-2.444504042,10.01219473,35.84745052,17.26759578,6.324312219,0.61461639,3.05026809,8.997387692,5.046029666,3.229656821,2.816070461,4.954521061,8.814304536,12.12655706,12.98132736,13.38698671,10.4900885,9.730912954,5.193072162,2.103815304,,0.287918954
40.095,116.285,0.265830017,0.070491094,0.092692627,0.184819989,0.275588035,0.182260837,0.122083649,-0.033754808,0.785241024,-3.158212845,14.76953675,40.37814183,24.51809344,14.37112411,7.10781812,4.967368979,8.623480948,7.944301697,5.716149029,6.359810441,7.659658789,9.296225445,25.90992252,30.95950807,26.62161215,21.28160824,13.99536717,5.928793091,2.170763656,,0.168304659
40.095,116.295,0.362206818,-0.045463931,-0.035897639,0.034070212,0.201113014,0.016309057,0.019879837,-0.195153496,0.830155334,-2.342064818,7.537660167,12.91701111,6.819734035,2.213203016,0.515111011,1.617578982,1.006786519,0.914577382,0.777394117,0.795673342,2.590996174,1.593617149,4.916903201,4.930012121,3.326794577,2.244703623,1.333125705,0.697786412,0.222384031,,0.361319798
40.095,116.305,0.018087821,-0.00370159,0.000283811,0.000431318,-3.93E-05,0.000453785,0.000749048,-0.00414087,-0.003367134,0.198011928,0.497270754,4.957793307,11.34574464,9.072827261,4.633661345,5.511910327,5.236861518,5.964483846,5.878877105,6.371309541,9.440101144,4.614856714,39.64216758,61.52114826,27.82219162,13.84741458,6.72367391,2.781775199,1.746347315,,0.196225403
